# File Name: C:\Users\smith.j\OneDrive - wehi.edu.au\Documents\Testing-Git\proxipal\app\data\251110_iPLA_NfLplasma_demo2\251112\251110_iPLA_NfLplasma_demo2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272513413
# Instrument Serial Number: 272513413
# Heated Cover Serial Number:
# Block serial number: 21125672
# Run Start Date/Time: 2025-11-12 07:37:23 PM AEDT
# Run End Data/Time: 2025-11-12 08:42:03 PM AEDT
# Run Duration: 64 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-12-17 03:45:32 PM AEDT
# Software Name and Version: Design & Analysis Software v3.0.1
# Plugin Name and Version: Primary Analysis v1.9.0, Standard Curve v1.8.1
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2025-12-17 03:45:52 PM AEDT
"Well"	"Well Position"	"Stage Number"	"Step Number"	"Cycle Number"	"X1_M1"	"X2_M2"	"X3_M3"	"X4_M4"	"X5_M5"
"48"	"D12"	"2"	"2"	"28"	"682236.4"	"107254.13"	"41697.465"	"378664.88"	"1472.7642"
"49"	"E1"	"2"	"2"	"28"	"336589.53"	"72897.68"	"42731.617"	"394026.0"	"1418.814"
"50"	"E2"	"2"	"2"	"28"	"380176.16"	"74466.56"	"50423.85"	"413070.1"	"2345.6877"
"51"	"E3"	"2"	"2"	"28"	"356758.6"	"70529.414"	"59718.29"	"416365.2"	"1986.7528"
"52"	"E4"	"2"	"2"	"28"	"346489.66"	"59815.855"	"54293.61"	"399130.03"	"3302.3591"
"53"	"E5"	"2"	"2"	"28"	"501275.97"	"72192.086"	"57813.945"	"414618.53"	"1329.5323"
"54"	"E6"	"2"	"2"	"28"	"494556.22"	"69686.055"	"58221.63"	"406137.38"	"2830.83"
"55"	"E7"	"2"	"2"	"28"	"254611.11"	"49341.324"	"57127.336"	"398496.75"	"-27.424849"
"56"	"E8"	"2"	"2"	"28"	"305529.12"	"59173.195"	"66934.05"	"438576.97"	"56557.055"
"57"	"E9"	"2"	"2"	"28"	"274861.4"	"53364.336"	"53969.906"	"409410.7"	"985.34375"
"58"	"E10"	"2"	"2"	"28"	"260151.45"	"53410.516"	"48335.465"	"389147.2"	"-55.099102"
"59"	"E11"	"2"	"2"	"28"	"650540.8"	"94607.95"	"42510.094"	"362354.22"	"163.58278"
"60"	"E12"	"2"	"2"	"28"	"632945.3"	"104402.54"	"39276.87"	"372750.2"	"855.2725"
"61"	"F1"	"2"	"2"	"28"	"262906.72"	"62697.92"	"39203.87"	"372349.72"	"596.68274"
"62"	"F2"	"2"	"2"	"28"	"329526.06"	"67998.05"	"46573.902"	"402011.88"	"418.5446"
"63"	"F3"	"2"	"2"	"28"	"643534.4"	"96253.57"	"54327.344"	"415163.0"	"465.30402"
"64"	"F4"	"2"	"2"	"28"	"705906.94"	"98319.18"	"60398.273"	"441940.1"	"113.3713"
"65"	"F5"	"2"	"2"	"28"	"280734.0"	"56477.312"	"61083.68"	"439595.6"	"909.34015"
"66"	"F6"	"2"	"2"	"28"	"278415.56"	"55254.156"	"60057.715"	"432924.62"	"2069.0396"
"67"	"F7"	"2"	"2"	"28"	"294718.0"	"54807.15"	"59038.273"	"426631.78"	"-1205.547"
"68"	"F8"	"2"	"2"	"28"	"292793.34"	"57235.516"	"59132.574"	"437276.3"	"1782.5504"
"69"	"F9"	"2"	"2"	"28"	"387989.06"	"65336.85"	"56098.293"	"425806.66"	"-447.30594"
"70"	"F10"	"2"	"2"	"28"	"410701.56"	"69310.54"	"49432.863"	"400506.12"	"-270.87534"
"71"	"F11"	"2"	"2"	"28"	"312424.4"	"64782.707"	"47935.92"	"399323.34"	"1032.8516"
"72"	"F12"	"2"	"2"	"28"	"266908.0"	"64216.996"	"41460.168"	"365918.53"	"1748.643"
"73"	"G1"	"2"	"2"	"28"	"244792.0"	"62175.867"	"39546.195"	"376976.5"	"1172.7567"
"74"	"G2"	"2"	"2"	"28"	"279383.53"	"62990.05"	"44956.875"	"399071.8"	"856.63086"
"75"	"G3"	"2"	"2"	"28"	"362331.1"	"67860.125"	"47139.633"	"392784.66"	"-884.4947"
"76"	"G4"	"2"	"2"	"28"	"383849.44"	"68409.48"	"50275.293"	"401134.97"	"2199.299"
"77"	"G5"	"2"	"2"	"28"	"178121.6"	"49709.91"	"60134.28"	"419546.44"	"-454.33243"
"78"	"G6"	"2"	"2"	"28"	"195594.95"	"46330.855"	"56249.016"	"420338.06"	"3139.2114"
"79"	"G7"	"2"	"2"	"28"	"333408.7"	"59035.363"	"53829.547"	"406369.78"	"1131.9673"
"80"	"G8"	"2"	"2"	"28"	"321963.4"	"59836.496"	"54287.42"	"407327.03"	"2767.8362"
"81"	"G9"	"2"	"2"	"28"	"458844.47"	"73694.445"	"51259.113"	"407339.3"	"1007.069"
"82"	"G10"	"2"	"2"	"28"	"421460.03"	"73108.84"	"46725.375"	"387260.4"	"557.9187"
"83"	"G11"	"2"	"2"	"28"	"453873.84"	"80033.83"	"42829.945"	"383738.75"	"198.90538"
"84"	"G12"	"2"	"2"	"28"	"382675.3"	"81338.54"	"39714.473"	"360545.03"	"1198.3655"
"85"	"H1"	"2"	"2"	"28"	"342637.94"	"76688.79"	"33703.824"	"343437.47"	"1005.29913"
"86"	"H2"	"2"	"2"	"28"	"391063.9"	"80577.22"	"41960.26"	"378136.06"	"221.17355"
"87"	"H3"	"2"	"2"	"28"	"235260.72"	"56885.152"	"41053.86"	"370163.88"	"-427.92593"
"88"	"H4"	"2"	"2"	"28"	"261667.5"	"57923.312"	"48238.3"	"390313.8"	"2566.149"
"89"	"H5"	"2"	"2"	"28"	"138220.08"	"46631.42"	"46808.652"	"367397.22"	"176.81705"
"90"	"H6"	"2"	"2"	"28"	"120431.516"	"38583.293"	"47182.793"	"366471.34"	"762.21655"
"91"	"H7"	"2"	"2"	"28"	"257121.33"	"51832.53"	"47424.875"	"365335.53"	"-697.4164"
"92"	"H8"	"2"	"2"	"28"	"275845.3"	"56051.23"	"49166.094"	"391489.12"	"534.98456"
"93"	"H9"	"2"	"2"	"28"	"325013.62"	"61587.715"	"46066.99"	"369377.38"	"94.61482"
"94"	"H10"	"2"	"2"	"28"	"312323.34"	"61906.59"	"42386.2"	"375802.9"	"223.59198"
"95"	"H11"	"2"	"2"	"28"	"628351.1"	"106030.016"	"38875.473"	"366665.4"	"3011.8003"
"96"	"H12"	"2"	"2"	"28"	"549214.3"	"104287.84"	"34030.105"	"338405.1"	"798.8215"
"1"	"A1"	"2"	"2"	"29"	"661429.3"	"124452.37"	"36309.27"	"372935.78"	"875.69025"
"2"	"A2"	"2"	"2"	"29"	"716512.9"	"118702.62"	"39680.46"	"388784.25"	"-668.7692"
"3"	"A3"	"2"	"2"	"29"	"379491.2"	"70632.055"	"40711.953"	"367347.84"	"249.5377"
"4"	"A4"	"2"	"2"	"29"	"426044.47"	"73398.98"	"47150.375"	"393733.1"	"-837.1212"
"5"	"A5"	"2"	"2"	"29"	"963373.6"	"123049.63"	"48064.57"	"397080.2"	"504.55756"
"6"	"A6"	"2"	"2"	"29"	"889331.2"	"113003.85"	"45830.605"	"370627.44"	"-384.86972"
"7"	"A7"	"2"	"2"	"29"	"541887.0"	"80250.484"	"47716.957"	"384316.0"	"-364.49484"
"8"	"A8"	"2"	"2"	"29"	"492452.75"	"75509.41"	"46790.547"	"378206.2"	"-869.9484"
"9"	"A9"	"2"	"2"	"29"	"314301.94"	"61268.086"	"44816.453"	"383422.9"	"-467.4692"
"10"	"A10"	"2"	"2"	"29"	"311253.22"	"63565.19"	"41424.105"	"375220.88"	"1530.9501"
"11"	"A11"	"2"	"2"	"29"	"487349.84"	"86697.555"	"35988.062"	"360170.22"	"-1357.5917"
"12"	"A12"	"2"	"2"	"29"	"499822.9"	"98048.67"	"36305.04"	"375901.62"	"125.233475"
"13"	"B1"	"2"	"2"	"29"	"313464.2"	"72619.38"	"39303.785"	"364991.3"	"1745.7909"
"14"	"B2"	"2"	"2"	"29"	"335089.97"	"68336.16"	"41226.824"	"372723.4"	"870.7766"
"15"	"B3"	"2"	"2"	"29"	"383912.38"	"69361.98"	"45971.14"	"372393.8"	"912.00525"
"16"	"B4"	"2"	"2"	"29"	"391545.7"	"66579.734"	"48087.04"	"375066.0"	"496.87573"
"17"	"B5"	"2"	"2"	"29"	"930172.3"	"113781.39"	"50186.402"	"388814.94"	"667.09576"
"18"	"B6"	"2"	"2"	"29"	"934523.1"	"111807.586"	"50152.51"	"387621.2"	"-183.77505"
"19"	"B7"	"2"	"2"	"29"	"473108.62"	"70904.875"	"53624.97"	"401073.88"	"1318.2722"
"20"	"B8"	"2"	"2"	"29"	"480607.56"	"73640.695"	"52110.07"	"401483.84"	"865.21027"
"21"	"B9"	"2"	"2"	"29"	"439829.84"	"71757.375"	"49237.145"	"394538.5"	"1052.7744"
"22"	"B10"	"2"	"2"	"29"	"456073.44"	"75776.61"	"48319.6"	"408336.94"	"608.12134"
"23"	"B11"	"2"	"2"	"29"	"790979.44"	"122030.836"	"43500.97"	"403946.22"	"2071.0864"
"24"	"B12"	"2"	"2"	"29"	"676333.9"	"114510.75"	"37285.273"	"366011.5"	"1778.1204"
"25"	"C1"	"2"	"2"	"29"	"475425.12"	"88620.82"	"38144.156"	"360730.75"	"1522.7944"
"26"	"C2"	"2"	"2"	"29"	"536618.3"	"88602.89"	"44452.76"	"385977.06"	"348.21057"
"27"	"C3"	"2"	"2"	"29"	"420798.9"	"70376.05"	"47343.797"	"387577.47"	"1293.4806"
"28"	"C4"	"2"	"2"	"29"	"478288.6"	"76000.62"	"56535.004"	"426865.0"	"751.7697"
"29"	"C5"	"2"	"2"	"29"	"930447.56"	"110767.49"	"56672.734"	"419857.47"	"729.60315"
"30"	"C6"	"2"	"2"	"29"	"929240.25"	"106936.81"	"55741.285"	"404990.72"	"629.47986"
"31"	"C7"	"2"	"2"	"29"	"382161.28"	"61104.73"	"55920.242"	"408323.22"	"308.61963"
"32"	"C8"	"2"	"2"	"29"	"446659.9"	"70985.086"	"62517.203"	"444389.2"	"768.39905"
"33"	"C9"	"2"	"2"	"29"	"673045.94"	"90926.56"	"53046.668"	"408871.06"	"301.91394"
"34"	"C10"	"2"	"2"	"29"	"636792.3"	"93623.38"	"49977.96"	"397453.84"	"1782.7146"
"35"	"C11"	"2"	"2"	"29"	"350353.22"	"67284.016"	"43799.863"	"369771.53"	"1448.1844"
"36"	"C12"	"2"	"2"	"29"	"320052.06"	"68762.55"	"38414.473"	"359402.44"	"367.54102"
"37"	"D1"	"2"	"2"	"29"	"340588.28"	"75214.56"	"43560.586"	"392675.12"	"1468.4536"
"38"	"D2"	"2"	"2"	"29"	"338925.56"	"67086.15"	"43831.652"	"384066.1"	"3742.6714"
"39"	"D3"	"2"	"2"	"29"	"357208.9"	"66079.26"	"50844.785"	"399338.06"	"1534.0265"
"40"	"D4"	"2"	"2"	"29"	"367052.8"	"65297.793"	"57237.188"	"416591.4"	"2003.8313"
"41"	"D5"	"2"	"2"	"29"	"857256.9"	"102907.38"	"59468.965"	"425927.5"	"876.4795"
"42"	"D6"	"2"	"2"	"29"	"863004.94"	"101453.64"	"60322.996"	"429863.47"	"2046.8947"
"43"	"D7"	"2"	"2"	"29"	"481971.7"	"70485.07"	"59753.242"	"423637.3"	"1688.6277"
"44"	"D8"	"2"	"2"	"29"	"458487.47"	"68673.17"	"55013.668"	"405673.53"	"2307.3208"
"45"	"D9"	"2"	"2"	"29"	"641816.8"	"86697.79"	"54003.19"	"401812.03"	"2173.9087"
"46"	"D10"	"2"	"2"	"29"	"650908.6"	"91577.34"	"51467.914"	"407853.7"	"2761.908"
"47"	"D11"	"2"	"2"	"29"	"774834.3"	"114272.48"	"47637.06"	"397549.34"	"3280.9973"
"48"	"D12"	"2"	"2"	"29"	"760373.9"	"117000.05"	"40877.387"	"378307.88"	"1651.959"
"49"	"E1"	"2"	"2"	"29"	"446219.53"	"86002.03"	"42679.367"	"394068.56"	"1502.7498"
"50"	"E2"	"2"	"2"	"29"	"499517.34"	"87024.71"	"49959.59"	"413043.56"	"1991.9612"
"51"	"E3"	"2"	"2"	"29"	"473337.84"	"81705.04"	"59557.535"	"416059.5"	"1692.3265"
"52"	"E4"	"2"	"2"	"29"	"462769.1"	"69872.164"	"54485.58"	"398943.97"	"3316.97"
"53"	"E5"	"2"	"2"	"29"	"625723.1"	"82972.4"	"57802.285"	"414241.44"	"1436.2255"
"54"	"E6"	"2"	"2"	"29"	"613396.3"	"79183.555"	"58278.91"	"405578.2"	"2780.2864"
"55"	"E7"	"2"	"2"	"29"	"338206.75"	"56454.434"	"56614.582"	"397689.9"	"96.050674"
"56"	"E8"	"2"	"2"	"29"	"393966.2"	"66727.29"	"66481.39"	"438167.66"	"56099.426"
"57"	"E9"	"2"	"2"	"29"	"367986.7"	"61892.008"	"53803.77"	"409206.94"	"1007.5316"
"58"	"E10"	"2"	"2"	"29"	"347103.2"	"61876.266"	"48578.465"	"389840.34"	"-537.2672"
"59"	"E11"	"2"	"2"	"29"	"721469.7"	"102386.234"	"42615.035"	"362574.75"	"-1.3234866"
"60"	"E12"	"2"	"2"	"29"	"713011.4"	"113642.17"	"39721.777"	"372012.66"	"302.93936"
"61"	"F1"	"2"	"2"	"29"	"358625.78"	"74669.48"	"38836.08"	"371977.44"	"548.8278"
"62"	"F2"	"2"	"2"	"29"	"442270.3"	"79700.516"	"46904.035"	"402038.72"	"497.31262"
"63"	"F3"	"2"	"2"	"29"	"746893.5"	"106540.484"	"54484.418"	"415243.16"	"509.83472"
"64"	"F4"	"2"	"2"	"29"	"816186.94"	"108229.63"	"60572.65"	"441484.56"	"625.41406"
"65"	"F5"	"2"	"2"	"29"	"378730.66"	"65231.1"	"61348.984"	"439807.5"	"521.9056"
"66"	"F6"	"2"	"2"	"29"	"376120.72"	"63859.297"	"59849.293"	"432090.5"	"2413.1"
"67"	"F7"	"2"	"2"	"29"	"395168.88"	"63488.19"	"59254.746"	"426358.88"	"-788.1138"
"68"	"F8"	"2"	"2"	"29"	"392510.62"	"66113.47"	"58956.23"	"437024.47"	"1768.9761"
"69"	"F9"	"2"	"2"	"29"	"515100.34"	"77115.95"	"56539.215"	"425512.3"	"-473.07874"
"70"	"F10"	"2"	"2"	"29"	"534236.06"	"81340.51"	"49017.168"	"399964.47"	"-33.163437"
"71"	"F11"	"2"	"2"	"29"	"407456.2"	"75308.13"	"48388.496"	"398960.97"	"1160.3698"
"72"	"F12"	"2"	"2"	"29"	"355797.5"	"75279.65"	"41401.758"	"365853.9"	"2346.2524"
"73"	"G1"	"2"	"2"	"29"	"330302.84"	"73395.79"	"39567.79"	"377431.12"	"975.2727"
"74"	"G2"	"2"	"2"	"29"	"378132.88"	"74458.195"	"45185.895"	"398907.4"	"1024.4141"
"75"	"G3"	"2"	"2"	"29"	"481025.16"	"80027.125"	"47307.52"	"392352.53"	"-1107.1351"
"76"	"G4"	"2"	"2"	"29"	"511599.0"	"80634.81"	"50501.637"	"401015.47"	"1805.5298"
"77"	"G5"	"2"	"2"	"29"	"207498.69"	"53129.195"	"59722.28"	"419625.84"	"-211.94891"
"78"	"G6"	"2"	"2"	"29"	"227158.12"	"49705.79"	"56223.74"	"420433.2"	"2934.3557"
"79"	"G7"	"2"	"2"	"29"	"445458.78"	"68932.6"	"53913.29"	"406387.06"	"1496.7139"
"80"	"G8"	"2"	"2"	"29"	"431092.03"	"69747.95"	"54007.68"	"407476.7"	"2518.8523"
"81"	"G9"	"2"	"2"	"29"	"586345.44"	"86077.79"	"51191.625"	"406756.28"	"994.08984"
"82"	"G10"	"2"	"2"	"29"	"542794.8"	"85527.94"	"46351.344"	"387021.9"	"380.8019"
"83"	"G11"	"2"	"2"	"29"	"566725.3"	"92536.23"	"42807.418"	"383692.44"	"-89.00846"
"84"	"G12"	"2"	"2"	"29"	"487229.56"	"94543.49"	"39469.39"	"360624.97"	"1391.65"
"85"	"H1"	"2"	"2"	"29"	"446127.62"	"91246.87"	"33695.86"	"344056.72"	"1708.5261"
"86"	"H2"	"2"	"2"	"29"	"506510.94"	"94434.96"	"41470.082"	"378120.5"	"404.26862"
"87"	"H3"	"2"	"2"	"29"	"318218.47"	"66192.49"	"41410.53"	"370559.2"	"-67.90318"
"88"	"H4"	"2"	"2"	"29"	"351449.72"	"67243.22"	"48289.41"	"389320.9"	"2468.1965"
"89"	"H5"	"2"	"2"	"29"	"143334.19"	"47222.24"	"46538.65"	"366934.44"	"345.07843"
"90"	"H6"	"2"	"2"	"29"	"122803.04"	"39356.566"	"47185.785"	"366555.53"	"703.0565"
"91"	"H7"	"2"	"2"	"29"	"342868.44"	"59886.5"	"47581.656"	"366035.22"	"-194.65147"
"92"	"H8"	"2"	"2"	"29"	"364663.03"	"65508.695"	"49493.21"	"391671.06"	"501.08667"
"93"	"H9"	"2"	"2"	"29"	"429436.12"	"72522.12"	"45738.004"	"369397.94"	"-17.344147"
"94"	"H10"	"2"	"2"	"29"	"422788.06"	"74208.83"	"42235.98"	"375659.9"	"375.27014"
"95"	"H11"	"2"	"2"	"29"	"707436.3"	"115752.32"	"38841.09"	"367232.75"	"2800.2717"
"96"	"H12"	"2"	"2"	"29"	"620764.94"	"114073.05"	"34349.914"	"338100.97"	"540.7076"
"1"	"A1"	"2"	"2"	"30"	"721350.9"	"133301.39"	"36257.73"	"372256.22"	"299.82062"
"2"	"A2"	"2"	"2"	"30"	"777918.94"	"126369.766"	"39995.996"	"388270.84"	"-447.04245"
"3"	"A3"	"2"	"2"	"30"	"486888.3"	"83262.195"	"41041.45"	"367350.03"	"644.5836"
"4"	"A4"	"2"	"2"	"30"	"537483.4"	"85449.11"	"47213.793"	"394204.72"	"-935.54144"
"5"	"A5"	"2"	"2"	"30"	"968408.5"	"123879.01"	"48224.508"	"397217.62"	"81.03301"
"6"	"A6"	"2"	"2"	"30"	"894989.4"	"113382.39"	"45274.156"	"370217.6"	"-523.0752"
"7"	"A7"	"2"	"2"	"30"	"640859.5"	"90617.3"	"47490.973"	"384254.56"	"-350.28754"
"8"	"A8"	"2"	"2"	"30"	"592435.9"	"86415.586"	"46313.38"	"377926.47"	"-1308.031"
"9"	"A9"	"2"	"2"	"30"	"416282.3"	"72285.89"	"44940.004"	"383232.88"	"-24.380892"
"10"	"A10"	"2"	"2"	"30"	"414114.56"	"75021.05"	"41596.582"	"375352.72"	"1427.3369"
"11"	"A11"	"2"	"2"	"30"	"581645.0"	"98181.85"	"35595.906"	"360253.84"	"-1219.3782"
"12"	"A12"	"2"	"2"	"30"	"595255.44"	"111560.98"	"36318.668"	"375707.72"	"-242.48218"
"13"	"B1"	"2"	"2"	"30"	"414435.56"	"85854.09"	"38877.94"	"365389.97"	"1926.7858"
"14"	"B2"	"2"	"2"	"30"	"443896.28"	"80740.21"	"40605.242"	"372966.16"	"669.6879"
"15"	"B3"	"2"	"2"	"30"	"492215.06"	"80683.27"	"45394.348"	"371982.2"	"888.48346"
"16"	"B4"	"2"	"2"	"30"	"503433.2"	"77283.92"	"48126.434"	"375483.47"	"548.4826"
"17"	"B5"	"2"	"2"	"30"	"940322.06"	"115122.32"	"50344.098"	"388575.06"	"631.2123"
"18"	"B6"	"2"	"2"	"30"	"943723.0"	"112259.83"	"49947.934"	"388072.8"	"551.0792"
"19"	"B7"	"2"	"2"	"30"	"590729.9"	"80910.24"	"53811.805"	"401195.03"	"1244.7394"
"20"	"B8"	"2"	"2"	"30"	"599609.06"	"84651.03"	"51738.09"	"401626.7"	"798.3798"
"21"	"B9"	"2"	"2"	"30"	"560833.0"	"83128.69"	"49378.77"	"394728.38"	"859.60974"
"22"	"B10"	"2"	"2"	"30"	"578284.44"	"88661.55"	"48383.19"	"408073.2"	"733.0416"
"23"	"B11"	"2"	"2"	"30"	"852706.9"	"128551.69"	"43307.52"	"403625.25"	"2318.1274"
"24"	"B12"	"2"	"2"	"30"	"732287.3"	"121561.91"	"37171.355"	"366326.6"	"1550.4606"
"25"	"C1"	"2"	"2"	"30"	"567502.3"	"99576.4"	"37756.516"	"361057.9"	"1671.7653"
"26"	"C2"	"2"	"2"	"30"	"639331.2"	"99252.875"	"44495.914"	"386170.06"	"437.87903"
"27"	"C3"	"2"	"2"	"30"	"534221.44"	"81954.7"	"47346.754"	"387900.06"	"1592.2488"
"28"	"C4"	"2"	"2"	"30"	"605181.7"	"87187.24"	"56449.61"	"426637.62"	"1062.1802"
"29"	"C5"	"2"	"2"	"30"	"958601.94"	"113419.69"	"56618.72"	"420360.06"	"742.122"
"30"	"C6"	"2"	"2"	"30"	"958572.9"	"108916.8"	"55781.902"	"405369.3"	"1131.4664"
"31"	"C7"	"2"	"2"	"30"	"503570.12"	"71249.73"	"56012.754"	"408928.47"	"-247.08131"
"32"	"C8"	"2"	"2"	"30"	"581156.3"	"82437.01"	"62259.363"	"444363.88"	"677.3701"
"33"	"C9"	"2"	"2"	"30"	"770100.8"	"99952.97"	"52918.414"	"409114.16"	"258.04266"
"34"	"C10"	"2"	"2"	"30"	"737586.75"	"102747.06"	"49973.305"	"397023.56"	"1474.2876"
"35"	"C11"	"2"	"2"	"30"	"457805.6"	"79058.72"	"43624.15"	"370372.2"	"1577.3546"
"36"	"C12"	"2"	"2"	"30"	"422590.06"	"81133.74"	"38405.586"	"359570.4"	"580.5364"
"37"	"D1"	"2"	"2"	"30"	"449874.47"	"87956.12"	"43647.99"	"392285.72"	"1663.3148"
"38"	"D2"	"2"	"2"	"30"	"449052.47"	"78218.07"	"43564.027"	"384281.22"	"3088.575"
"39"	"D3"	"2"	"2"	"30"	"474564.5"	"76906.734"	"50848.004"	"399282.25"	"1339.1198"
"40"	"D4"	"2"	"2"	"30"	"488008.9"	"75659.75"	"57148.15"	"416532.7"	"1682.6472"
"41"	"D5"	"2"	"2"	"30"	"914932.25"	"107866.35"	"59458.812"	"426358.1"	"837.9165"
"42"	"D6"	"2"	"2"	"30"	"926755.1"	"106639.64"	"60680.836"	"429977.16"	"1965.5668"
"43"	"D7"	"2"	"2"	"30"	"606731.2"	"80433.12"	"59695.223"	"423879.78"	"1670.1029"
"44"	"D8"	"2"	"2"	"30"	"582702.75"	"78510.52"	"54519.543"	"406010.22"	"2337.0896"
"45"	"D9"	"2"	"2"	"30"	"740026.6"	"95339.53"	"53931.5"	"402186.47"	"2387.8384"
"46"	"D10"	"2"	"2"	"30"	"749823.3"	"100978.8"	"51639.87"	"407968.6"	"2667.9878"
"47"	"D11"	"2"	"2"	"30"	"836501.3"	"120536.64"	"47567.605"	"397958.3"	"2944.542"
"48"	"D12"	"2"	"2"	"30"	"818111.75"	"123632.836"	"40977.414"	"377954.12"	"987.5763"
"49"	"E1"	"2"	"2"	"30"	"558611.56"	"99010.38"	"42901.277"	"393782.3"	"1088.4883"
"50"	"E2"	"2"	"2"	"30"	"618485.0"	"99445.76"	"50460.246"	"413203.22"	"1647.3064"
"51"	"E3"	"2"	"2"	"30"	"597953.44"	"93843.5"	"58958.504"	"415864.53"	"1644.431"
"52"	"E4"	"2"	"2"	"30"	"580812.8"	"80405.29"	"54536.395"	"398837.94"	"2983.9302"
"53"	"E5"	"2"	"2"	"30"	"732492.3"	"91822.914"	"57494.367"	"413601.06"	"1028.7406"
"54"	"E6"	"2"	"2"	"30"	"718143.1"	"88095.21"	"57720.785"	"405669.56"	"2410.5984"
"55"	"E7"	"2"	"2"	"30"	"448190.56"	"65893.945"	"56967.934"	"397817.03"	"-91.36132"
"56"	"E8"	"2"	"2"	"30"	"512855.56"	"76945.7"	"66441.37"	"438128.5"	"56104.156"
"57"	"E9"	"2"	"2"	"30"	"489414.0"	"72509.29"	"53924.633"	"409520.56"	"1056.2004"
"58"	"E10"	"2"	"2"	"30"	"461930.66"	"72833.914"	"48814.754"	"389385.75"	"-463.7145"
"59"	"E11"	"2"	"2"	"30"	"774736.75"	"107749.14"	"42324.19"	"362661.9"	"30.017973"
"60"	"E12"	"2"	"2"	"30"	"765104.8"	"120748.05"	"39204.09"	"372179.88"	"398.05508"
"61"	"F1"	"2"	"2"	"30"	"467445.16"	"88063.0"	"38810.168"	"371850.03"	"893.1271"
"62"	"F2"	"2"	"2"	"30"	"564243.6"	"92941.24"	"46464.566"	"401677.44"	"943.2523"
"63"	"F3"	"2"	"2"	"30"	"826998.7"	"114709.3"	"54679.395"	"415568.8"	"879.0627"
"64"	"F4"	"2"	"2"	"30"	"900120.56"	"116232.62"	"60177.805"	"441652.44"	"203.64381"
"65"	"F5"	"2"	"2"	"30"	"503818.72"	"76112.26"	"61342.42"	"439099.2"	"670.4967"
"66"	"F6"	"2"	"2"	"30"	"502776.56"	"74854.43"	"60130.62"	"432118.94"	"2203.2463"
"67"	"F7"	"2"	"2"	"30"	"519908.03"	"74052.46"	"59246.934"	"426869.66"	"-520.40814"
"68"	"F8"	"2"	"2"	"30"	"520436.66"	"76660.04"	"59163.484"	"437079.28"	"1682.9696"
"69"	"F9"	"2"	"2"	"30"	"646927.25"	"88545.41"	"56499.38"	"425807.72"	"-647.54767"
"70"	"F10"	"2"	"2"	"30"	"654061.75"	"93182.68"	"49012.46"	"400482.5"	"-38.49011"
"71"	"F11"	"2"	"2"	"30"	"526688.9"	"87697.27"	"47987.56"	"398821.97"	"986.97656"
"72"	"F12"	"2"	"2"	"30"	"461071.1"	"88183.984"	"41320.742"	"365776.7"	"1930.9954"
"73"	"G1"	"2"	"2"	"30"	"436502.78"	"86995.69"	"39130.49"	"377003.12"	"1396.4756"
"74"	"G2"	"2"	"2"	"30"	"494918.22"	"87737.28"	"45050.777"	"399110.78"	"1033.3534"
"75"	"G3"	"2"	"2"	"30"	"597231.9"	"91624.64"	"46737.773"	"392694.4"	"-1237.5345"
"76"	"G4"	"2"	"2"	"30"	"634900.6"	"91770.0"	"50215.31"	"400740.25"	"1876.1555"
"77"	"G5"	"2"	"2"	"30"	"258800.56"	"57868.33"	"59401.383"	"419597.66"	"-6.2592316"
"78"	"G6"	"2"	"2"	"30"	"281735.8"	"54917.152"	"56119.29"	"420697.34"	"3602.8127"
"79"	"G7"	"2"	"2"	"30"	"570772.25"	"80044.94"	"53680.598"	"406553.53"	"1576.4816"
"80"	"G8"	"2"	"2"	"30"	"556404.06"	"81093.586"	"53690.824"	"407031.22"	"2343.4922"
"81"	"G9"	"2"	"2"	"30"	"702914.94"	"96945.27"	"51010.375"	"406787.1"	"1132.838"
"82"	"G10"	"2"	"2"	"30"	"648287.0"	"96540.0"	"46166.684"	"386922.22"	"712.41956"
"83"	"G11"	"2"	"2"	"30"	"664406.25"	"103354.16"	"42734.31"	"383141.03"	"229.12679"
"84"	"G12"	"2"	"2"	"30"	"581183.7"	"106752.33"	"39145.547"	"360770.28"	"1883.3518"
"85"	"H1"	"2"	"2"	"30"	"539652.2"	"103406.58"	"34216.227"	"343794.4"	"1534.098"
"86"	"H2"	"2"	"2"	"30"	"607590.5"	"107551.21"	"41711.49"	"378703.16"	"-183.46617"
"87"	"H3"	"2"	"2"	"30"	"423800.97"	"78356.59"	"41114.363"	"370726.62"	"-300.2588"
"88"	"H4"	"2"	"2"	"30"	"462093.97"	"78924.47"	"48344.754"	"390221.6"	"2815.2136"
"89"	"H5"	"2"	"2"	"30"	"154060.84"	"48391.355"	"46586.164"	"366706.38"	"-106.77163"
"90"	"H6"	"2"	"2"	"30"	"131934.89"	"40140.152"	"47235.05"	"366161.7"	"661.42114"
"91"	"H7"	"2"	"2"	"30"	"448222.9"	"69624.54"	"47266.17"	"365820.88"	"-545.7675"
