# File Name: C:\Users\smith.j\OneDrive - wehi.edu.au\Documents\Testing-Git\proxipal\app\data\251110_iPLA_NfLplasma_demo2\251112\251110_iPLA_NfLplasma_demo2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 96-Well 0.1-mL Block
# Instrument Name: 272513413
# Instrument Serial Number: 272513413
# Heated Cover Serial Number:
# Block serial number: 21125672
# Run Start Date/Time: 2025-11-12 07:37:23 PM AEDT
# Run End Data/Time: 2025-11-12 08:42:03 PM AEDT
# Run Duration: 64 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2025-12-17 03:45:32 PM AEDT
# Software Name and Version: Design & Analysis Software v3.0.1
# Plugin Name and Version: Primary Analysis v1.9.0, Standard Curve v1.8.1
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2025-12-17 03:45:52 PM AEDT
"Well"	"Well Position"	"Stage Number"	"Step Number"	"Cycle Number"	"SYBR"	"ROX"
"2"	"A2"	"3"	"3"	"1"	"58401.0"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"56029.316"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"54995.797"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"55408.66"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"53237.156"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"51504.03"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"55154.156"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"50274.125"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"50866.055"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"50231.758"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"50877.43"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"49244.004"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"49044.14"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"48845.684"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"48352.78"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"47434.12"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"47589.277"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"46401.58"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"46771.766"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"45033.715"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"44497.125"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"45933.42"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"44706.836"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"44805.71"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"42419.145"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"43198.98"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"42434.504"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"41112.875"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"42665.633"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"41314.65"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"41124.05"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"40101.355"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"39747.973"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"39051.266"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"37239.152"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"38254.816"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"38329.145"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"37729.477"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"36878.35"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"36107.03"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"35062.027"	"0.0"
"2"	"A2"	"3"	"3"	"1"	"36714.285"	"0.0"
"3"	"A3"	"2"	"2"	"1"	"72042.24"	"372410.47"
"3"	"A3"	"2"	"2"	"2"	"73979.23"	"372507.03"
"3"	"A3"	"2"	"2"	"3"	"74865.72"	"373338.72"
"3"	"A3"	"2"	"2"	"4"	"75450.266"	"373623.97"
"3"	"A3"	"2"	"2"	"5"	"76197.66"	"373514.97"
"3"	"A3"	"2"	"2"	"6"	"77502.234"	"373231.56"
"3"	"A3"	"2"	"2"	"7"	"78947.89"	"372850.28"
"3"	"A3"	"2"	"2"	"8"	"78793.65"	"372531.72"
"3"	"A3"	"2"	"2"	"9"	"78814.73"	"372385.2"
"3"	"A3"	"2"	"2"	"10"	"80487.76"	"372151.22"
"3"	"A3"	"2"	"2"	"11"	"81630.67"	"371757.38"
"3"	"A3"	"2"	"2"	"12"	"82076.99"	"370925.9"
"3"	"A3"	"2"	"2"	"13"	"83586.14"	"370575.62"
"3"	"A3"	"2"	"2"	"14"	"84249.516"	"370525.5"
"3"	"A3"	"2"	"2"	"15"	"84641.984"	"369855.1"
"3"	"A3"	"2"	"2"	"16"	"84926.195"	"369462.3"
"3"	"A3"	"2"	"2"	"17"	"85099.54"	"369214.88"
"3"	"A3"	"2"	"2"	"18"	"86945.875"	"369038.34"
"3"	"A3"	"2"	"2"	"19"	"88296.984"	"369105.34"
"3"	"A3"	"2"	"2"	"20"	"89289.875"	"368823.8"
"3"	"A3"	"2"	"2"	"21"	"90745.53"	"368343.9"
"3"	"A3"	"2"	"2"	"22"	"94268.87"	"367885.38"
"3"	"A3"	"2"	"2"	"23"	"98974.9"	"367653.28"
"3"	"A3"	"2"	"2"	"24"	"108045.85"	"367645.53"
"3"	"A3"	"2"	"2"	"25"	"123420.37"	"367592.0"
"3"	"A3"	"2"	"2"	"26"	"149400.95"	"367059.3"
"3"	"A3"	"2"	"2"	"27"	"197052.31"	"366785.97"
"3"	"A3"	"2"	"2"	"28"	"269180.62"	"366723.72"
"3"	"A3"	"2"	"2"	"29"	"362421.25"	"366808.7"
"3"	"A3"	"2"	"2"	"30"	"466572.7"	"366703.9"
"3"	"A3"	"2"	"2"	"31"	"564681.56"	"366492.06"
"3"	"A3"	"2"	"2"	"32"	"645429.44"	"366175.84"
"3"	"A3"	"2"	"2"	"33"	"708473.8"	"365958.6"
"3"	"A3"	"2"	"2"	"34"	"755776.6"	"365856.12"
"3"	"A3"	"2"	"2"	"35"	"790647.06"	"365953.3"
"3"	"A3"	"2"	"2"	"36"	"816245.4"	"365823.94"
"3"	"A3"	"2"	"2"	"37"	"836106.4"	"365124.75"
"3"	"A3"	"2"	"2"	"38"	"847928.06"	"364946.2"
"3"	"A3"	"2"	"2"	"39"	"855364.56"	"365115.78"
"3"	"A3"	"2"	"2"	"40"	"861201.1"	"365099.62"
"3"	"A3"	"2"	"2"	"41"	"864811.94"	"364993.66"
"3"	"A3"	"2"	"2"	"42"	"867543.5"	"364577.9"
"3"	"A3"	"2"	"2"	"43"	"869105.44"	"364451.56"
"3"	"A3"	"2"	"2"	"44"	"871672.5"	"364421.34"
"3"	"A3"	"2"	"2"	"45"	"871249.9"	"364412.3"
"3"	"A3"	"3"	"3"	"1"	"908983.7"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"908972.1"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"906569.6"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"903124.56"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"899177.44"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"895669.6"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"888708.2"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"882156.25"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"878105.3"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"871254.9"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"866813.2"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"859812.3"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"855627.3"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"846348.4"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"840304.94"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"835929.3"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"828919.94"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"822535.06"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"815371.75"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"808403.25"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"802597.9"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"796285.75"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"790731.56"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"784345.3"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"779398.25"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"771734.25"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"765403.3"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"757391.75"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"752994.9"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"746060.94"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"739973.0"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"732205.25"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"727990.44"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"721533.0"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"716388.1"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"707697.06"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"702394.25"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"695999.1"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"691496.4"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"683912.2"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"677452.0"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"670027.7"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"662774.5"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"654277.2"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"649177.6"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"641901.3"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"639082.4"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"629760.3"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"622725.9"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"617455.94"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"610697.9"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"603414.25"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"596502.75"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"590874.5"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"582190.3"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"575675.56"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"571078.25"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"563268.9"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"557458.56"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"548245.94"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"542979.06"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"536021.44"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"530693.44"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"523358.22"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"516915.2"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"508628.06"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"502836.3"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"492602.3"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"485698.12"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"476505.56"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"464278.03"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"453515.25"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"437972.0"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"415694.0"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"384102.94"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"336191.2"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"262997.1"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"180521.6"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"109815.58"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"74546.57"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"61969.688"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"55615.35"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"52980.508"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"53582.98"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"51325.613"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"50571.367"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"50562.668"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"48336.168"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"50138.074"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"48555.617"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"48322.13"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"48039.11"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"46495.95"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"45310.35"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"45349.1"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"45165.508"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"44290.355"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"44851.39"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"43766.402"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"43180.18"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"42062.223"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"42314.066"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"42062.496"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"41570.125"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"42454.25"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"39249.43"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"39428.094"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"38261.625"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"39228.082"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"37991.39"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"38280.73"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"37481.04"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"36357.03"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"36474.2"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"36469.613"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"35059.934"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"35034.816"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"34495.125"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"35702.17"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"34363.61"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"34047.246"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"35912.21"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"33140.957"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"33726.332"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"32996.117"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"31502.45"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"32134.56"	"0.0"
"3"	"A3"	"3"	"3"	"1"	"32311.115"	"0.0"
"4"	"A4"	"2"	"2"	"1"	"79108.44"	"392441.25"
"4"	"A4"	"2"	"2"	"2"	"80329.44"	"393077.62"
"4"	"A4"	"2"	"2"	"3"	"83294.39"	"394631.84"
"4"	"A4"	"2"	"2"	"4"	"86197.47"	"396307.44"
"4"	"A4"	"2"	"2"	"5"	"86731.17"	"397210.44"
"4"	"A4"	"2"	"2"	"6"	"86798.805"	"397351.1"
"4"	"A4"	"2"	"2"	"7"	"88206.414"	"397604.94"
"4"	"A4"	"2"	"2"	"8"	"89091.17"	"397766.5"
"4"	"A4"	"2"	"2"	"9"	"89366.586"	"397688.94"
"4"	"A4"	"2"	"2"	"10"	"90997.766"	"397405.4"
"4"	"A4"	"2"	"2"	"11"	"91875.97"	"397097.03"
"4"	"A4"	"2"	"2"	"12"	"92905.805"	"396841.44"
"4"	"A4"	"2"	"2"	"13"	"93387.5"	"396625.78"
"4"	"A4"	"2"	"2"	"14"	"95080.39"	"396043.78"
"4"	"A4"	"2"	"2"	"15"	"96228.28"	"395783.22"
"4"	"A4"	"2"	"2"	"16"	"96574.42"	"395934.25"
"4"	"A4"	"2"	"2"	"17"	"97896.805"	"395850.97"
"4"	"A4"	"2"	"2"	"18"	"99133.76"	"395105.66"
"4"	"A4"	"2"	"2"	"19"	"99765.97"	"394768.0"
"4"	"A4"	"2"	"2"	"20"	"100904.42"	"394773.62"
"4"	"A4"	"2"	"2"	"21"	"103024.71"	"394988.94"
"4"	"A4"	"2"	"2"	"22"	"106343.01"	"394793.47"
"4"	"A4"	"2"	"2"	"23"	"111466.5"	"394471.28"
"4"	"A4"	"2"	"2"	"24"	"122050.88"	"393912.3"
"4"	"A4"	"2"	"2"	"25"	"138321.84"	"393565.4"
"4"	"A4"	"2"	"2"	"26"	"170429.72"	"393426.88"
"4"	"A4"	"2"	"2"	"27"	"223637.39"	"393489.84"
"4"	"A4"	"2"	"2"	"28"	"302996.5"	"393394.22"
"4"	"A4"	"2"	"2"	"29"	"405446.34"	"393316.3"
"4"	"A4"	"2"	"2"	"30"	"514848.44"	"393510.34"
"4"	"A4"	"2"	"2"	"31"	"617338.44"	"393398.38"
"4"	"A4"	"2"	"2"	"32"	"701993.8"	"392934.12"
"4"	"A4"	"2"	"2"	"33"	"767034.44"	"392742.1"
"4"	"A4"	"2"	"2"	"34"	"815082.06"	"392746.25"
"4"	"A4"	"2"	"2"	"35"	"854175.8"	"392737.2"
"4"	"A4"	"2"	"2"	"36"	"879463.4"	"392712.28"
"4"	"A4"	"2"	"2"	"37"	"897656.9"	"392575.25"
"4"	"A4"	"2"	"2"	"38"	"909515.44"	"392413.94"
"4"	"A4"	"2"	"2"	"39"	"918972.4"	"392184.28"
"4"	"A4"	"2"	"2"	"40"	"924835.94"	"392068.7"
"4"	"A4"	"2"	"2"	"41"	"929044.5"	"392042.53"
"4"	"A4"	"2"	"2"	"42"	"931990.8"	"391956.94"
"4"	"A4"	"2"	"2"	"43"	"933446.94"	"391629.1"
"4"	"A4"	"2"	"2"	"44"	"935371.94"	"391470.4"
"4"	"A4"	"2"	"2"	"45"	"936750.2"	"391447.25"
"4"	"A4"	"3"	"3"	"1"	"975367.9"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"974006.44"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"972947.6"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"968363.7"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"965663.3"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"960075.3"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"953545.3"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"948749.06"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"946225.7"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"936695.94"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"931340.4"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"922999.6"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"917342.6"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"910821.9"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"904028.7"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"898189.6"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"889288.9"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"885031.3"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"877387.9"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"870546.06"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"862804.06"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"855401.56"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"849398.4"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"844289.6"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"836128.8"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"831646.06"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"822913.6"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"818048.4"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"810376.1"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"803347.94"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"799080.9"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"790397.56"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"784158.56"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"777174.1"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"770668.75"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"763165.0"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"758112.5"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"754134.3"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"744522.44"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"738344.94"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"731942.56"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"722725.94"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"714417.9"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"709774.5"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"702761.8"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"695367.3"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"690470.25"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"682409.0"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"676737.3"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"670256.7"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"665755.06"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"660095.0"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"654947.56"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"652753.25"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"650001.0"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"657672.9"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"654214.5"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"646644.25"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"638618.7"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"632301.0"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"625050.4"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"616005.6"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"610647.75"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"602948.06"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"595054.56"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"589157.06"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"580441.5"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"572243.44"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"562016.2"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"551259.9"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"536799.25"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"520578.72"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"501462.94"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"472262.34"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"436570.2"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"377954.9"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"294229.8"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"199460.8"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"129545.38"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"96028.805"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"81888.55"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"77004.29"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"73912.445"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"72796.17"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"70681.79"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"69258.336"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"69660.23"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"69474.01"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"67119.35"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"66503.95"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"65855.93"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"64103.36"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"65172.645"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"64028.965"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"63751.09"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"62539.21"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"63228.414"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"60241.48"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"62521.996"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"59308.63"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"59748.406"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"58406.492"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"58779.664"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"57066.367"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"56772.227"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"58246.48"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"58165.586"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"56568.35"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"57501.066"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"57225.426"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"56404.492"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"57430.82"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"56329.98"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"56544.875"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"55797.742"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"57175.68"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"57980.14"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"58578.4"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"56659.53"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"56135.344"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"56001.68"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"56477.477"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"56358.56"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"54053.594"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"56891.883"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"53869.605"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"53962.945"	"0.0"
"4"	"A4"	"3"	"3"	"1"	"54735.086"	"0.0"
"5"	"A5"	"2"	"2"	"1"	"69490.445"	"393946.5"
"5"	"A5"	"2"	"2"	"2"	"71306.195"	"393852.2"
"5"	"A5"	"2"	"2"	"3"	"72846.56"	"393734.4"
